ContextTokens
386027
262436
325765
353172
314320
273824
308817
281398
341986
305871
267241
251106
246062
259200
165025
233896
164878
262672
270734
236538
339615
296741
228057
234591
266052
333553
288230
301913
339903
280780
231444
252335
374279
338333
307029
333991
222818
280791
303285
337837
241137
264976
332417
288273
294933
291320
385348
352098
324510
353283
304042
294880
427562
321058
226910
269330
249685
287186
329588
285775
176658
239981
296143
322642
285481
312616
346710
383271
327867
330564
378041
226872
345421
458842
361716
319863
218045
267851
234710
367587
349854
263194
368481
266295
340176
411905
333483
264165
241431
228453
274604
243691
215303
271397
300758
266710
264703
336601
269313
398163
396520
233687
259929
198943
262461
241081
168736
219199
240040
257149
274491
355371
314050
271890
227260
239849
228946
256343
314402
296783
283794
237920
301453
225832
205801
236083
181232
229292
268566
309874
313285
306484
187198
239599
201273
219458
238884
216709
203142
213563
253677
265089
282465
216388
249226
296388
282663
192692
237970
273770
217035
254407
179280
208300
262879
299742
290945
267923
241103
290313
313831
270598
227902
299226
259689
270957
220109
212174
198046
144914
256536
216127
281329
284808
295825
234847
353621
291790
351264
321063
324943
311900
296425
281349
320580
315787
269068
261666
304513
335298
253588
244760
210284
233486
259426
282762
245066
274188
370642
304838
303098
351623
311827
261513
236785
212996
249940
405827
460762
304050
277139
376069
332819
306215
291875
305435
295769
254865
299187
278594
191654
286266
304850
206721
231269
221755
382269
249233
166529
265385
186128
180940
213190
365370
270859
242170
208186
248306
283915
390635
120885
243417
294512
314866
307619
289551
236954
292302
301202
339134
335215
353576
375639
272202
331610
346213
345536
442555
333720
336915
413549
304662
322772
335723
348082
352023
399663
288562
308508
330328
330017
288713
251845
304668
255118
302279
245259
248344
199331
238201
293308
203480
267743
266245
236676
267818
218231
229005
234774
136771
206224
255522
261579
278012
339727
269191
238952
243596
229854
212746
236843
187162
200675
205467
279562
273164
287512
217182
228696
275009
284535
319960
235787
262235
224606
448676
428118
282284
238264
369606
360423
261591
322150
372467
310728
300688
242685
261135
314146
276681
192529
282197
320163
303125
214159
202593
181690
259653
269064
282722
392532
372430
381918
348929
310284
278683
299345
185396
222494
312033
214502
196425
261383
233432
253763
277732
269924
275491
225653
198705
179105
296172
258395
279672
255491
259833
198876
271604
314154
206072
253427
225119
250804
167019
205392
231264
197019
272628
213563
399488
329742
312641
275891
272934
339133
271212
204694
174563
267657
318590
321919
314024
222842
298829
284849
189153
206573
179872
170130
290967
197923
296062
255996
252558
311414
199320
223805
219619
226030
156200
246762
247160
208809
304138
279993
196804
212961
276148
121817
224003
227727
242133
317837
248937
233603
247374
281572
208595
252743
149419
241839
222146
230912
402317
324115
211427
194224
207342
272389
232713
193587
292455
339208
263050
297985
307289
315211
275824
182951
298800
324410
261217
225992
227439
168014
188273
233037
180842
171556
158133
237521
174482
158642
166114
134501
206594
171587
241102
271314
286315
334349
267906
218248
277343
161172
124691
128899
208971
183244
231284
199186
271070
206428
145655
181706
233757
177607
185451
173148
184792
125799
228854
165498
206138
174495
255384
218720
231457
323478
205118
307980
258593
289391
296884
275090
283759
306484
323387
324696
296682
314455
356282
314797
311535
407988
301508
232099
269925
265010
361225
250765
238981
307234
266300
206184
261083
213601
299835
368972
268794
246604
221282
250420
234050
212745
205095
192548
224254
220076
170657
199767
241284
261789
249909
175606
247599
245300
301803
224257
227453
252786
333168
322237
324443
311562
200976
245050
207274
286035
184944
219469
340575
402733
277226
297174
422041
343047
270697
256902
221539
197609
241556
197056
209385
268168
284959
265712
209585
248020
174244
271517
241247
275061
264115
251307
205528
216508
289977
316934
274520
347220
219407
212951
201189
259457
313609
203803
254630
322997
322061
367676
258826
199570
214234
236375
293863
222323
220359
185827
232494
229671
234973
295305
298561
305459
258967
181229
214264
186215
160563
171098
153888
152461
212406
287098
243612
157578
196146
216399
257072
263950
335085
344770
331201
293150
246306
169841
262967
235455
281144
296569
190349
180999
304702
162980
234094
244969
278787
343110
239996
266174
213643
221501
185000
250594
276358
201048
219364
286902
330279
299221
296342
285035
238190
218273
246357
252039
181503
209687
237657
257635
368582
202761
200166
233449
216144
253679
225984
340525
262990
290732
300443
240932
263749
237947
280592
275113
270002
264422
311619
298021
353075
282255
414803
326835
386994
377404
281233
252377
275627
248065
254168
177550
345243
279454
293810
273627
334855
316202
289435
245858
171515
277875
157616
207606
165537
235727
238149
351173
346854
293899
275658
322966
241204
307672
173185
337896
356757
331369
375802
312859
305013
250773
234694
209219
191513
103167
225868
269003
164622
132695
199274
265922
258666
206184
272559
250380
293162
345978
223782
304246
353752
186940
208114
288049
271131
267444
401542
378325
214584
233032
200355
214097
235647
288662
336961
241979
273214
284057
292692
250093
240671
254566
287421
227992
225404
222906
415946
284312
261462
271316
350497
280475
256834
217493
263498
350087
346484
224472
187122
237641
243845
207098
270359
203186
185845
248238
254431
248640
169539
175285
276241
215103
266349
247331
223781
191833
179809
254799
344388
348025
265600
177308
194495
291481
258665
181088
309625
221725
262123
321082
312965
290766
279643
271407
208254
340190
207539
250130
264763
275425
267035
196904
262217
251426
254828
175952
233302
252332
279725
230995
215976
256097
250516
234731
326033
246555
302892
211713
206456
188085
219223
247260
170181
215044
200890
212369
171612
216271
217798
221350
201869
200142
221884
286154
321653
279784
221949
248226
304326
355095
301954
338367
278894
293714
308661
364725
223208
198257
305809
320672
243970
294807
274656
228795
297228
258604
205340
243894
187755
270422
209469
185387
248647
243733
191433
139222
197664
191456
247080
230694
188078
217963
261108
126923
264077
256673
201647
188339
301990
234408
200317
231126
266170
266248
223569
350150
255503
251915
240703
155330
210668
198002
307896
275083
238372
164899
262480
221880
297161
222784
239617
225049
287577
234515
252251
260852
230441
274760
265957
217969
213381
272845
173356
159700
171675
179208
224451
210534
239740
126617
179858
226490
365147
278121
225422
248624
228565
256263
298292
231418
218663
224043
213477
203050
200034
242979
176083
167837
178362
198348
208919
107723
169506
192506
195262
118385
139743
99285
169707
258134
244003
234307
183255
241379
288326
227192
186306
203020
234664
240350
201601
255360
251845
247194
251083
213125
146715
225505
250233
248991
158440
231218
207893
180959
212608
187451
260688
217483
167200
170978
174320
188773
243813
223087
191937
157688
210074
177624
265818
325286
343161
285491
216044
182999
282421
215620
197975
161900
177685
329290
182065
238480
190001
187765
237567
250334
210238
205285
252839
297089
305135
322995
363109
397183
321123
272730
241443
216139
239332
265318
272050
200046
228425
347985
346524
233558
177165
205023
296750
259589
276835
233247
191119
235474
229806
180482
167919
170259
141984
180479
200134
131070
143016
145896
